
GraspType:;LargeDiameter
Index - Distal:;0.000059;0.000052;0.000022;0.0;0.000198;21.946302;123.637268;189.549042;382.942108;514.181091;663.626221;632.66095;557.705261;364.688751;171.901123;0.000395;494.938599;612.226135;911.940308;828.630554;780.974304;584.551086;354.894897;153.959106;0.000079;0.000198;98.869606;111.664902;95.203102;85.630638;70.993752;136.824478;189.320999;189.673294;148.828812;105.73983;34.613644;0.0;0.000025;0.000049;0.000085;0.000088;0.000172;0.000175;17.39691;47.135445;40.37326;6.8233;0.000092;0.000044;0.000012;0.000011;0.000042;0.0;0.000023;0.000042;0.000006;0.0;0.000014;0.000012;0.000022;0.000038;0.000021;0.000045;0.000024;0.000005;0.0;0.000034;0.000022;0.000015;0.000012;0.000002;0.0;0.000025;0.000029;0.000003;0.000013;0.000012;0.000003;0.000005;0.000005;0.000026;0.000023;0.000022;0.000012;0.000005;0.000011;0.000012;0.000172;249.163712;836.624634;1190.923584;1581.424316;1823.652222;1980.831055;2228.449219;2379.348877;1603.381104;1469.746948;1876.23999;0.001346;1418.903564;633.852478;0.000173;0.000678;0.000503;0.000394;188.505341;316.224091
Index - Intermediate:;1190.026611;387.622589;220.946274;407.162415;470.593872;421.941376;522.981445;575.138977;946.362122;1256.298096;1586.390015;1736.342285;1657.275513;1356.848145;952.938965;546.421936;732.85791;289.893616;463.089233;868.286865;1079.505981;1053.30127;816.09668;524.92395;282.070618;792.992615;792.344849;482.480499;0.0;86.616669;226.282669;305.282593;434.25943;413.248932;355.037903;351.98288;254.591843;215.12114;160.041901;81.131874;0.000095;0.000352;0.000438;0.000679;0.000726;20.027372;81.018768;62.509987;45.148636;0.000022;0.00003;0.0;0.0;0.00013;0.000074;0.000086;0.000127;0.000175;0.000011;0.000021;0.000113;0.0;0.000084;0.0;0.000104;0.000016;0.000097;0.000005;0.000092;0.000057;0.000063;0.000045;0.000053;0.000024;0.000021;0.000006;0.00006;0.0;0.00003;0.000044;0.000024;0.000082;0.000127;0.000049;0.000039;0.000063;0.000041;0.000036;0.000021;434.099182;1328.700928;2087.058105;2772.643066;2419.88916;2159.516846;1569.086304;3719.542236;3684.364014;6733.638184;51658.269531;16798.878906;7709.80957;22049.255859;6421.697754;6438.996094;831.009827;1166.321411;179.136566;437.197235
Index - Proximal:;2738.993652;0.000011;0.000366;0.00038;0.000043;0.000875;0.001524;0.002741;0.000375;0.002802;0.002686;0.003558;0.002826;0.000673;0.002805;0.00596;0.006177;0.003708;0.001562;0.005429;0.003109;0.001556;0.000747;0.0;0.00072;0.000372;0.0;0.001443;0.000175;0.000743;0.001159;0.000341;0.000351;0.000688;0.000702;0.000701;0.000237;0.000153;0.000089;0.000087;0.000095;0.00141;0.000086;0.000961;0.000705;0.000708;0.00077;0.000336;0.000102;0.00035;0.0;0.000775;0.000088;0.000232;0.000186;0.000333;0.000825;0.000354;0.000352;0.000681;0.000174;0.000742;0.000256;0.000175;0.000488;0.000099;0.000764;0.000701;0.000089;0.000042;0.000022;0.000377;0.000388;0.000345;0.000174;0.0;0.0;0.000176;0.000378;0.000285;0.000062;0.000183;0.00037;0.000358;0.000096;0.000475;0.000454;0.000034;0.000972;0.00173;0.00494;0.002856;0.000342;0.011156;0.011028;0.00278;0.0;4658.523438;17786.923828;134877.171875;23924.021484;94848.453125;19368.904297;43419.097656;7581.565918;0.001925;0.000788;0.000765;0.003295
Middle - Distal:;0.0;0.000095;0.000022;0.0;0.0;0.000163;0.000069;2.73137;47.286659;98.677849;183.80867;267.134155;288.082001;285.013062;260.516785;194.899323;153.599915;107.395905;88.321648;0.000679;0.000985;0.000982;48.364147;82.033356;40.242939;0.000186;0.000621;0.000011;0.000005;0.000165;0.000181;0.000169;0.000349;0.000171;0.00017;0.000247;0.000084;5.418839;1.412157;0.000045;0.000068;0.000173;0.000255;0.000197;0.000209;0.00008;0.000032;0.000166;0.00011;0.000098;0.00003;0.000048;0.000021;0.00001;0.000143;0.000094;0.000068;0.000048;0.000044;0.000021;0.000007;0.000035;0.000024;0.000011;0.00003;0.0;0.000029;0.000045;0.000022;0.000004;0.000008;0.000001;0.000005;0.000015;0.00001;0.000013;0.000015;0.000006;0.000033;0.000017;0.000008;0.000007;0.000016;0.000028;0.000008;0.000004;0.0;0.000041;0.000171;0.000043;6.989613;151.751022;292.951752;369.5784;324.781189;255.56134;161.854034;93.581017;31.256966;0.000347;408.085938;11.429411;0.0;0.000691;0.00024;0.001067;0.000394;0.000765;0.000786
Middle - Intermediate:;1443.437744;818.396057;0.000091;1160.870728;689.327637;0.000264;0.000552;0.00047;232.743179;285.555908;277.434326;114.090149;10.69136;0.001218;0.001622;0.001985;0.000151;137.670013;0.001114;0.0;0.001468;0.001007;0.000716;0.000178;0.000081;67.602936;379.9664;259.628876;0.000362;0.00039;0.00072;0.0;0.00038;0.000085;0.000388;0.000353;0.000188;0.000097;0.000043;0.000032;0.000354;0.000382;0.000684;0.000382;0.000363;0.000379;0.000394;0.00023;0.000114;0.000118;0.00003;0.000048;0.000088;0.000116;0.00009;0.000172;0.000144;0.000021;0.000091;0.000016;0.000021;0.000044;0.0;0.000176;0.000042;0.000022;0.000068;0.000129;0.000088;0.00006;0.000045;0.000011;0.000086;0.000108;0.000082;0.000003;0.000044;0.000049;0.000087;0.000022;0.000043;0.000047;0.000045;0.000063;0.000044;0.000047;0.000044;0.000099;0.000408;122.381104;100.908585;274.735504;727.969849;919.055786;752.807556;664.262085;280.806091;128.701248;699.647949;60319.945313;19887.054688;73005.820313;18997.589844;23598.972656;2961.99707;0.000948;0.000822;0.001411;0.000175
Middle - Proximal:;2766.699951;909.949402;2973.742188;2001.577393;1674.256348;0.001457;0.001468;0.001371;0.005482;0.000867;80.427452;110.515694;0.000763;0.002155;0.003214;0.0067;0.002775;0.010258;0.006933;0.002351;0.002302;0.001449;0.001368;0.00142;0.000314;0.000372;0.000086;0.000551;0.00019;0.000554;0.00018;0.001434;0.001644;0.001079;0.001372;0.000901;0.000496;0.0;0.000172;0.000714;0.000277;0.000176;0.001605;0.000759;0.001484;0.000354;0.000921;0.000779;0.000182;0.000175;0.000335;0.00049;0.000347;0.000188;0.000156;0.0;0.000401;0.000786;0.000616;0.000268;0.000377;0.000269;0.000169;0.000087;0.000425;0.000361;0.000778;0.000777;0.000048;0.000207;0.000124;0.000021;0.000386;0.000353;0.000508;0.000025;0.000172;0.000429;0.000169;0.00017;0.00038;0.000655;0.000224;0.000049;0.000121;0.000188;0.000651;0.000394;0.000456;0.003528;0.008692;19.077599;581.287659;872.296204;755.703979;443.785034;0.006649;0.008026;0.002054;133766.65625;122274.390625;157437.28125;66831.320313;33658.328125;0.002875;0.002763;0.001575;0.005849;0.003143
Ring - Distal:;0.000063;0.000095;0.000022;0.0;0.000122;0.00027;0.000196;0.000053;0.000084;10.451009;53.568546;70.013954;87.267723;99.209885;99.216728;80.521606;36.112644;0.000039;0.000777;0.00017;0.000087;14.572182;5.422863;0.000255;0.000005;0.000094;0.000173;0.000246;0.000064;0.000234;0.000541;0.000169;0.000246;0.000176;0.000172;0.000196;0.000084;0.000046;0.000096;0.000031;0.00006;0.000085;0.000183;0.0004;0.000262;0.000172;0.000196;0.000082;0.000094;0.000062;0.000007;0.000022;0.000019;0.000042;0.000045;0.000061;0.000023;0.000053;0.000023;0.000011;0.000024;0.000012;0.000043;0.000025;0.000024;0.000014;0.000011;0.000024;0.000032;0.000005;0.000004;0.000038;0.000044;0.000024;0.000021;0.000036;0.000006;0.00001;0.000012;0.000011;0.000005;0.000003;0.000013;0.000012;0.000013;0.000001;0.000015;0.0;0.000087;0.000387;0.0;77.713722;163.419266;175.251175;87.812798;33.559177;0.000969;0.001031;0.000706;71.064812;0.0;2978.750977;327.821228;0.001694;0.000169;0.000173;0.000308;0.000491;0.000605
Ring - Intermediate:;1136.625122;946.12738;0.000094;1151.71228;748.726196;148.283279;0.919425;0.000755;0.000126;0.001515;0.001384;28.13423;41.282055;44.757912;17.003017;0.001399;0.001947;0.002475;0.002192;0.002173;1125.127319;986.982971;575.903992;45.753662;0.000079;0.000415;0.000355;3.464491;0.00035;0.000743;0.000725;0.000254;0.000372;0.000352;0.000085;0.000087;0.000151;0.000197;0.000151;0.000174;0.000182;0.000382;0.000342;0.000509;0.000391;0.000243;0.000365;0.000181;0.000051;0.000038;0.00001;0.000065;0.000064;0.000153;0.00009;0.000235;0.000045;0.00021;0.000019;0.0;0.000087;0.000022;0.000119;0.000044;0.000085;0.000049;0.000102;0.000013;0.000178;0.000044;0.000012;0.000022;0.000089;0.000043;0.000092;0.0;0.000021;0.000045;0.00005;0.000024;0.000011;0.000023;0.000046;0.000062;0.000048;0.000042;0.000106;0.000144;0.000042;0.001038;0.001532;0.003267;0.002188;460.891724;1025.779175;724.629456;58.774784;0.000699;0.001531;54923.625;0.003297;32663.037109;3784.979004;24768.298828;5473.918457;3053.149658;0.000793;0.000342;0.000781
Ring - Proximal:;1863.01123;2087.963379;2468.019043;2244.867188;1799.624146;0.001533;0.002308;0.003064;0.001353;0.002949;0.005383;0.001066;0.001707;0.000337;0.001446;0.004007;0.005518;0.004978;0.005852;0.002736;1007.911072;0.002788;0.001368;0.001065;0.0;0.000749;0.000807;0.002098;0.001269;0.000739;0.001618;0.001082;0.000174;0.001024;0.000917;0.000655;0.000519;0.000425;0.000172;0.0;0.000213;0.000382;0.000684;0.00017;0.00056;0.000384;0.000484;0.000324;0.000203;0.0;0.000084;0.000194;0.000488;0.000164;0.000176;0.0;0.0;0.000686;0.000342;0.0;0.000339;0.000202;0.000982;0.00027;0.0;0.000526;0.00024;0.000974;0.000178;0.000508;0.000391;0.000182;0.000086;0.000257;0.000658;0.000042;0.00017;0.000504;0.00019;0.00034;0.00026;0.00001;0.000582;0.000088;0.000484;0.000376;0.000638;0.00121;0.000798;0.002519;0.001187;0.005584;0.005392;435.533386;2960.074463;849.859314;0.006126;0.005464;3159.655762;123775.335938;78543.804688;64255.039063;74228.414063;55257.898438;25872.767578;2865.186768;0.001575;152.11644;0.003124
Pinky - Distal:;0.000007;0.000006;0.000006;0.000021;0.000043;0.000084;1.308205;31.635788;67.53392;113.185013;184.207886;220.757843;255.01178;240.441177;213.953613;176.675568;115.16217;20.065401;0.000388;0.000339;0.000349;134.36734;117.900146;72.921669;0.000022;0.000012;0.000086;0.000124;0.000085;0.000084;0.000008;0.000086;0.000088;0.000086;2.069308;0.000008;0.000042;0.000031;3.451341;13.052076;8.664838;0.480134;0.000124;0.000011;0.000089;0.000086;0.000044;0.000042;0.000045;0.000001;0.000001;0.000005;0.000011;0.000013;0.000027;0.000012;0.000023;0.00003;0.000006;0.000011;0.000004;0.000006;0.000015;0.000025;0.000021;0.000012;0.000005;0.000022;0.000013;0.000017;0.0;0.000012;0.000013;0.000012;0.000005;0.000018;0.000012;0.000009;0.000011;0.000012;0.00002;0.000003;0.000002;0.000003;0.000003;0.000001;0.000003;0.000007;0.000044;0.000174;97.087204;261.050415;417.418518;373.39859;209.70578;52.220024;0.000785;0.000749;0.000513;204.368515;0.000397;810.900696;26.952616;0.000386;0.000169;0.000043;0.000197;0.000214;0.000065
