
Middle - Distal:;0.000173;0.000042;0.000005;0.000011;0.000015;0.000006;0.000005;0.000086;0.000006;0.000087;0.000043;40.42992;153.624878;0.000337;392.96814;45.0499;158.867325;279.829834;203.029953;341.072754;306.471283;348.492676;230.27092;261.534271;290.674438;257.31601;284.718628;174.675064;87.430611;128.526566;158.87886;241.364944;383.965424;337.187988;202.069595;215.417206;167.49176;160.567108;229.382446;259.255646;126.993164;47.014786;113.795326;173.770432
Middle - Intermediate:;540.404785;0.000174;0.000054;0.000012;0.000022;0.000064;0.000024;0.000048;0.000011;0.000021;0.000706;0.000121;0.0;6.419427;1728.526123;864.966064;1440.679443;2075.345459;1775.029175;2314.662842;2350.167236;2415.045654;1657.860474;1851.438843;2229.282471;1744.059082;2066.810059;1341.700439;646.75;1290.593628;1637.957397;1817.496094;2730.132324;2010.226074;1705.560059;1276.149048;1505.692139;1222.624268;2023.906006;1827.107422;1066.439453;0.00017;547.452332;279.468018
Middle - Proximal:;484.365784;0.000338;0.000099;0.000206;0.000011;0.000254;0.000244;0.000085;0.000097;0.000135;0.00077;0.000702;0.000346;0.000752;2564.319824;10.584026;589.717834;2455.337891;1566.276123;1955.883667;3166.869385;2598.966064;1089.292603;1307.484375;2639.762939;1186.564697;2068.009033;474.781921;34.605396;303.340149;1803.312256;1063.717651;3976.611816;1401.871704;1463.615845;565.193909;525.043701;490.780945;1498.929565;1443.930908;342.209412;0.000241;0.003158;0.003224
Ring - Distal:;0.000048;0.000085;0.000023;0.000024;0.000024;0.000011;0.000013;0.000172;0.000009;0.000021;0.000043;0.00003;0.000086;136.472412;26.945963;171.504181;0.000062;0.000022;0.000006;0.000011;0.000032;0.000023;0.000021;0.000002;0.000001;0.000015;0.000011;0.000021;0.00006;0.000022;0.00003;0.000021;0.000022;0.000022;0.000015;0.000021;0.000042;0.000044;0.000015;0.000044;0.000085;28.631697;12.717519;0.000085
Ring - Intermediate:;170.967102;0.000042;0.000043;0.000044;0.000046;0.000005;0.000011;0.000016;0.000006;0.000021;0.000695;0.000171;0.000011;0.000047;0.000088;726.033752;288.037079;0.000043;0.00004;0.000006;0.000011;0.000038;0.000045;0.000034;0.000086;0.000053;0.000003;0.000032;0.000095;81.747864;0.000043;0.000005;0.000021;0.000038;0.000085;0.000049;0.000172;0.000024;0.000085;0.000351;0.000702;0.000171;546.742249;0.000085
Ring - Proximal:;0.000386;0.000676;0.000097;0.000084;0.000038;0.0;0.000086;0.000088;0.000061;0.000188;0.000689;0.000351;0.000171;0.000336;0.000021;357.402985;0.000193;0.00034;0.000088;0.00017;0.0;0.000011;0.000382;0.000016;0.000088;0.000357;0.000344;0.000085;0.000687;0.000681;0.0;0.0;0.000256;0.000019;0.000191;0.000194;0.000764;0.0;0.000337;0.00019;0.000978;0.000381;0.001378;0.000342
Pinky - Distal:;0.000044;0.0;2.953886;0.0;0.000022;8.75074;0.000008;0.000043;0.000004;0.000022;42.426029;25.030548;882.570068;853.50238;1059.91333;797.673828;705.187561;631.594177;640.779053;582.739258;551.634949;692.27948;691.700623;716.141907;717.018799;796.090088;700.357422;625.659241;557.62616;627.345215;394.317474;518.018677;590.725891;647.428345;691.053406;529.5896;593.009521;330.264435;461.032593;284.393982;0.000021;60.375835;132.815399;152.336639
Pinky - Intermediate:;0.0;0.000085;0.000022;0.000011;0.000003;0.000024;7.283584;0.000087;0.000007;0.000087;0.000011;0.000021;881.879456;1704.644043;1839.916504;1536.08313;1047.272827;1011.430847;1010.954163;1136.631714;1012.366272;1239.706421;1095.985229;1197.104248;1264.692749;1427.358398;1210.198853;994.801575;657.963318;828.797607;830.695801;976.091553;1197.033936;1237.536255;1171.478638;974.503662;821.583862;572.209534;699.897705;573.624451;22.360575;0.000085;622.694214;57.797066
Pinky - Proximal:;0.000173;0.00012;0.000022;0.000021;0.000022;0.00017;0.000089;0.000192;0.000086;0.000173;0.000385;0.000353;511.702972;1327.899902;1562.356689;1165.290161;713.792053;733.376709;728.471558;799.828918;694.623596;925.408142;814.027039;909.977661;981.035522;1134.192749;917.214294;727.058899;440.764404;579.941406;449.41214;647.144836;836.388916;940.150574;861.40387;665.364807;535.541199;268.376282;417.336151;283.682861;0.000511;0.000703;0.0;0.000342
Thumb - Distal:;0.000177;0.000042;0.000065;0.000022;0.000032;0.000001;0.000005;0.000047;0.000043;0.0;0.000174;0.000095;757.300964;1591.92749;1097.137573;1111.018799;687.031067;851.675781;620.571106;672.202393;817.87439;636.44104;682.773315;770.743164;954.938538;831.702942;968.955444;589.994019;662.740784;251.402557;1437.533447;721.532471;1050.643677;536.624207;596.366699;806.915649;361.450684;787.678162;432.027954;703.633362;0.000095;0.00017;0.000358;0.000384
Thumb - Intermediate:;0.000086;0.000095;0.000049;0.000047;0.000022;0.000024;0.000022;0.000011;0.0;0.000057;0.000289;1242.350708;2950.450928;5711.058594;4515.349609;4557.848145;3812.384277;3491.260498;3518.965576;3723.36499;3655.163818;3272.768066;3420.157227;3615.207031;3519.522949;4173.335938;4022.157227;2880.172363;1809.289917;1809.366577;6459.682129;3499.276611;5401.69873;1829.952026;3869.621582;2921.102295;2938.958252;2659.137939;2835.110352;3324.182373;8.059107;3763.639893;1196.375732;600.187927
Thumb - Proximal:;0.000356;0.000338;0.000043;0.000011;0.000197;0.00024;0.000216;0.000085;0.0;0.000242;0.000385;0.00034;0.000242;0.000824;0.000686;0.000592;0.000992;0.000537;0.001712;0.001227;0.00138;0.00102;0.000171;0.000836;0.000986;0.000769;0.00097;0.000831;0.000703;0.001517;0.000342;0.000682;0.001378;0.001092;0.000761;0.000169;0.000584;0.00051;0.001354;0.000705;0.000347;0.000341;0.001392;0.001369


ItemName:;SM_Cappuccino
GraspType:;FullGraspTrue

