
ItemName:;SM_Spoon_Soup
GraspType:;FullGrasp
Status:;False


ItemName:;SM_NesquikCereal
GraspType:;FullGrasp
Status:;False


ItemName:;SM_Cup_Espresso
GraspType:;FullGrasp
Status:;False


ItemName:;SM_Cup_Espresso
GraspType:;FullGrasp
Status:;False


ItemName:;SM_Cup_Espresso
GraspType:;FullGrasp
Status:;False


ItemName:;SM_Cup_Espresso
GraspType:;FullGrasp
Status:;False


ItemName:;SM_Glass_1
GraspType:;FullGrasp
Status:;False


ItemName:;SM_JaMilch
GraspType:;FullGrasp
Status:;False


ItemName:;SM_JaMilch
GraspType:;FullGrasp
Status:;False


ItemName:;SM_Cappuccino
GraspType:;FullGrasp
Status:;False


ItemName:;SM_HelaCurryKetchup
GraspType:;FullGrasp
Status:;True
Index - Distal:;0.000043;0.0;0.000044;0.000001;0.000044;0.000016;0.000024;0.000012;0.000011;0.000045;0.000044;0.000172;0.0;0.0;0.000011;0.0;0.0;0.000006;0.000088;0.000003;0.000009;0.000006;0.000022;0.000004;0.000022;0.000044;0.000021;0.000032;0.000003;0.000042;24.909166;316.454041;517.36499;833.630676;961.885132;1176.536865;1084.145142;915.722595;843.549255;1213.702148;1158.921753;747.650391;721.60907;735.814453;1070.847046;1184.456177;1215.504761;1181.718872;1174.294678;1407.173462;1265.684692;1321.78772;1421.766968;1304.149292;1404.990479;1394.502686;1409.993042;1385.321899;1099.427734;314.641907;163.8983;1067.600586
Index - Intermediate:;228.130798;0.000173;0.0;0.0;0.000043;0.000042;0.000049;0.000005;0.000172;0.000084;0.000186;0.00018;38.798546;0.000011;0.000178;0.000086;0.000016;0.000011;0.000022;0.000013;0.000031;0.000012;0.000087;0.00003;0.00009;0.000049;0.000043;0.000098;222.575989;582.953552;983.281921;2617.031006;3504.69043;4360.877441;4353.395996;5050.22998;4771.588379;5225.800293;4779.557129;4815.121582;4824.88623;4736.207031;4439.550781;4876.629395;4375.50293;4626.087891;4291.332031;5040.59375;4366.040527;5204.110352;4571.299805;4667.370605;4914.562988;4924.583496;4877.592285;5579.733887;4693.482422;5637.894531;4827.782227;2593.459717;0.001407;1859.59314
Index - Proximal:;0.000255;0.000473;0.000195;0.000169;0.000486;0.000293;0.000384;0.00003;0.000258;0.000084;0.000719;0.000787;0.000196;0.000356;0.000489;0.000342;0.000066;0.000096;0.000371;0.000094;0.000029;0.000085;0.000353;0.000127;0.0;0.000021;0.000171;0.00017;0.0;0.000829;0.0;0.001403;0.001405;931.811035;611.136353;1877.716187;1385.834351;2419.229004;1281.451172;1155.394165;1781.371582;1116.678833;458.812866;2425.098877;131.096222;1514.641235;0.001388;2024.709106;0.000333;1335.025879;0.000746;752.817261;624.928894;1465.050903;0.001184;3820.502197;0.001604;2666.358154;565.819153;0.000957;0.003053;0.003832
Middle - Distal:;0.000129;0.000335;0.0;0.000017;0.000087;0.000016;0.000011;0.000006;0.000022;0.000085;0.000085;0.000174;0.000015;0.000001;0.000087;0.000173;0.000043;0.000007;0.000011;0.000003;0.000005;0.000008;0.000004;0.000043;0.000021;0.000043;0.000044;0.000042;0.000007;0.000021;33.624626;68.336212;99.804977;375.219208;498.948273;809.249023;797.799377;845.896545;776.196777;841.779541;800.318604;770.516724;657.46521;769.481628;718.687317;740.236389;652.029663;819.473938;564.736572;874.669189;765.575073;744.868408;984.775818;796.211243;979.442749;1013.28595;889.943665;1075.196289;958.336426;451.528229;0.00069;238.993591
Middle - Intermediate:;266.961487;219.028458;0.000098;0.00013;0.0;0.0;0.0;0.00003;0.0;0.000174;0.00003;0.000032;0.00009;0.000047;0.000174;0.000353;0.000097;0.000011;0.000011;0.000024;0.000011;0.000043;0.0;0.000085;0.00009;0.000011;0.000043;0.000086;0.000022;0.000021;0.000021;117.281448;463.816376;1670.916992;1677.512939;2872.364502;2601.599121;3167.882324;2641.419434;2681.81665;2818.810303;2339.727295;1962.651855;2538.509277;2099.850586;2464.171387;2050.896973;2853.686768;1870.283813;3238.008057;2523.606934;2944.186523;3327.058105;2689.140137;3230.238037;4194.549316;2755.438477;3936.217529;3384.881104;520.19635;0.001418;1638.313354
