SourceContainer,DestinationContainer,PouringTime,RotationSpeed,MaximumAngle,SourcePosX,SourcePosY,SourcePosZ,DestPosX,DestPosY,DestPosZ,NumberOfParticles,NumberOfFailedParticles,RotationInDegreePerSecond,IsPouringFailed
SM_Cup,SM_EspressoCup,0.0,100.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,99.966431,False
SM_Cup,SM_EspressoCup,0.459566,105.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,100.740761,False
SM_Cup,SM_EspressoCup,0.0,105.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,104.026489,False
SM_Cup,SM_EspressoCup,0.0,105.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,103.007683,False
SM_Cup,SM_EspressoCup,1.148403,15.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,14.964165,False
SM_Cup,SM_EspressoCup,0.277646,20.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,19.949579,False
SM_Cup,SM_EspressoCup,0.0,20.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,19.932583,False
SM_Cup,SM_EspressoCup,0.597725,30.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,29.945646,False
SM_Cup,SM_EspressoCup,0.773691,30.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,29.633894,False
SM_Cup,SM_EspressoCup,0.111347,35.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,35.057938,False
SM_Cup,SM_EspressoCup,0.05343,35.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,34.526867,False
SM_Cup,SM_EspressoCup,0.81114,35.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,34.700726,False
SM_Cup,SM_EspressoCup,0.0,35.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,34.882427,False
SM_Cup,SM_EspressoCup,0.561085,40.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,39.545879,False
SM_Cup,SM_EspressoCup,0.65779,40.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,39.653725,False
SM_Cup,SM_EspressoCup,0.514326,45.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,44.813774,False
SM_Cup,SM_EspressoCup,1.246138,45.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,44.529045,False
