SourceContainer,DestinationContainer,PouringTime,RotationSpeed,MaximumAngle,SourcePosX,SourcePosY,SourcePosZ,DestPosX,DestPosY,DestPosZ,NumberOfParticles,NumberOfFailedParticles,RotationInDegreePerSecond,IsPouringFailed
SM_Cup,SM_EspressoCup,0.0,30.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,29.895012,False
SM_Cup,SM_EspressoCup,1.058756,30.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,29.281406,False
SM_Cup,SM_EspressoCup,1.422578,30.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,29.88537,False
SM_Cup,SM_EspressoCup,1.214137,35.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,34.861877,False
SM_Cup,SM_EspressoCup,1.338236,35.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,34.6297,False
SM_Cup,SM_EspressoCup,1.619597,35.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,34.676079,False
SM_Cup,SM_EspressoCup,0.355004,35.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,34.687012,False
SM_Cup,SM_EspressoCup,0.963305,35.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,34.539528,False
SM_Cup,SM_EspressoCup,0.715568,35.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,34.462852,False
SM_Cup,SM_EspressoCup,1.304746,40.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,39.634087,False
SM_Cup,SM_EspressoCup,1.120546,40.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,39.267048,False
SM_Cup,SM_EspressoCup,1.101478,40.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,39.005276,False
SM_Cup,SM_EspressoCup,1.509127,40.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,39.625111,False
SM_Cup,SM_EspressoCup,0.827681,40.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,39.896748,False
SM_Cup,SM_EspressoCup,0.96674,45.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,44.463455,False
SM_Cup,SM_EspressoCup,1.605006,45.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,44.266506,False
SM_Cup,SM_EspressoCup,1.165407,45.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,44.001541,False
SM_Cup,SM_EspressoCup,1.372693,45.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,44.255619,False
SM_Cup,SM_EspressoCup,0.682585,45.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,44.477467,False
SM_Cup,SM_EspressoCup,0.844781,45.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,44.412201,False
SM_Cup,SM_EspressoCup,1.289469,50.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,49.021889,False
SM_Cup,SM_EspressoCup,1.588854,50.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,49.413364,False
SM_Cup,SM_EspressoCup,1.107631,50.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,49.230824,False
SM_Cup,SM_EspressoCup,0.771973,50.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,49.314022,False
SM_Cup,SM_EspressoCup,0.717998,50.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,49.599701,False
SM_Cup,SM_EspressoCup,0.910118,55.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,54.130497,False
SM_Cup,SM_EspressoCup,0.813285,55.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,54.165569,False
SM_Cup,SM_EspressoCup,1.331646,55.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,54.416641,False
